	RSSUBMTHAIRY1	RSCONMTHAIRY3	RSSUBMTHAIRY3	RSCONMTHAIRY4	RSSUBMTHAIRY4	INRNACONMTHAIRY1	INRNACONMTHAIRY2	INRNACONMTHAIRY3	INRNACONMTHAIRY4	INRNASUBMTHAIRY1	INRNASUBMTHAIRY2	INRNASUBMTHAIRY3	INRNASUBMTHAIRY4	TOTCONMTHAIRY1	TOTCONMTHAIRY2	TOTCONMTHAIRY3	TOTCONMTHAIRY4	TOTSUBMTHAIRY1	TOTSUBMTHAIRY2	TOTSUBMTHAIRY3	TOTSUBMTHAIRY4	TRACONMTHAIRY1	TRACONMTHAIRY3	TRACONMTHAIRY4	TRASUBMTHAIRY1	TRASUBMTHAIRY3	TRASUBMTHAIRY4
Medtr7g019250	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0
Medtr7g019260	17	70	155	198	30	21	15	7	19	14	12	43	6	346	423	456	694	419	597	601	651	0	85	287	0	5	577
Medtr7g019290	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g020770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g020780	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g020800	40	83	345	223	30	10	3	9	6	19	16	19	6	419	261	520	739	217	154	436	1017	32	254	316	222	10	310
Medtr7g020810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g020820	408	595	3134	1100	426	190	267	150	195	1040	645	1085	493	2506	3235	4111	6673	7511	9756	12314	18923	1556	801	2008	3847	430	7823
Medtr7g020830	5	5	40	36	1	0	2	0	1	4	1	4	3	123	202	59	364	188	64	67	297	0	0	149	0	2	108
Medtr7g020840	1	1	1	2	5	4	3	5	8	7	4	11	1	10	0	22	44	0	0	200	0	0	161	0	0	0	0
Medtr7g020850	1	7	9	14	0	8	13	3	6	8	7	11	2	176	438	317	290	410	321	798	200	381	142	69	106	114	439
Medtr7g020860	37	127	162	281	57	34	20	27	25	26	25	106	28	395	471	282	746	474	950	791	827	568	74	521	353	125	699
Medtr7g020870	16	14	82	36	13	27	19	12	9	55	20	58	19	156	1249	226	284	518	505	448	476	412	134	338	709	28	758
Medtr7g020880	4	3	16	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g020950	7	27	58	60	5	8	3	2	1	5	3	20	22	211	0	0	127	0	2	327	124	66	0	41	0	0	122
Medtr7g020980	5	9	43	23	3	6	2	2	5	35	16	31	0	244	414	106	1192	746	1023	1340	2007	159	0	606	3	25	429
Medtr7g021000	13	35	111	68	20	114	90	83	90	368	165	326	100	375	1336	277	754	337	560	676	1012	253	194	353	484	0	603
Medtr7g021010	1	6	7	5	4	6	13	4	4	17	7	11	2	376	421	183	538	532	287	515	900	104	0	314	1	4	202
Medtr7g021030	27	167	324	570	27	20	53	8	29	21	31	28	29	1471	2785	1462	4509	1790	3141	1859	5126	119	475	685	1025	29	602
Medtr7g021040	633	147	1533	1383	391	11	4	13	11	4	6	39	11	3	1	8	8	17	3	2	8	0	0	37	0	0	8
Medtr7g021060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
Medtr7g021080	1	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	4	0	19
Medtr7g021090	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021110	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	8	0	26
Medtr7g021120	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0
Medtr7g021130	0	4	7	9	0	1	1	1	0	0	0	1	0	0	0	0	70	0	1	0	0	0	0	0	0	0	32
Medtr7g021160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021190	35	117	286	318	46	285	330	344	361	521	286	588	256	1349	2366	1554	1594	1433	1415	2605	1318	995	603	1469	1165	17	1534
Medtr7g021200	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021220	11	6	28	12	2	18	10	13	11	31	17	20	9	67	415	388	234	173	424	363	284	258	0	98	32	55	84
Medtr7g021260	0	0	0	0	0	7	0	1	0	8	4	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021270	0	6	4	8	3	13	11	4	2	29	17	17	13	41	271	0	130	0	54	189	87	0	0	0	0	0	29
Medtr7g021290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021300	141	636	870	1374	168	18	19	12	13	28	24	10	12	481	339	791	1121	209	761	1805	820	225	0	656	36	24	333
Medtr7g021330	0	0	0	0	0	0	3	2	2	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021350	0	1	8	1	0	7	0	15	5	10	3	4	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021365	16	60	81	175	27	168	144	144	158	220	107	313	80	378	1134	399	805	382	653	804	704	182	420	887	34	90	422
Medtr7g021380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021390	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	4	0	0	0	0	0	0
Medtr7g021400	3	4	5	8	6	0	0	0	0	0	0	0	0	0	0	0	13	0	1	0	0	0	0	0	0	0	0
Medtr7g021410	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	3	0	0	0	0	0	0	0	0
Medtr7g021420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021430	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021440	2	1	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021500	86	406	339	862	89	175	172	192	179	318	150	413	141	1954	3384	1876	3941	2089	2056	3986	2662	2023	426	1567	1739	65	1177
Medtr7g021510	4	50	100	134	17	23	14	28	6	42	19	43	18	216	290	3	268	112	147	246	246	208	165	259	86	0	181
Medtr7g021530	30	123	190	298	16	119	107	110	96	213	169	296	92	1430	1634	597	2058	1446	987	1872	2010	1249	279	1428	245	90	1061
Medtr7g021550	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021560	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0
Medtr7g021570	4	5	16	5	0	0	0	0	0	5	0	1	0	14	0	12	16	22	73	2	2	0	0	0	0	0	9
Medtr7g021580	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021585	0	0	0	0	0	0	0	2	1	4	2	0	1	2	0	0	2	7	0	0	4	21	4	0	1	0	0
Medtr7g021620	13	86	89	178	31	33	32	34	41	31	27	36	36	1914	3378	2499	1697	742	959	4132	1102	1161	761	811	834	62	952
Medtr7g021630	0	6	2	13	1	0	5	0	1	7	6	20	5	72	0	0	58	27	44	1	60	12	0	4	1	0	26
Medtr7g021640	209	784	1695	1792	221	9	49	23	40	46	60	49	66	2894	3572	2351	5156	1756	3283	4651	4332	2424	955	2012	2952	249	3513
Medtr7g021660	0	6	0	9	0	5	1	6	0	8	1	8	5	146	425	242	356	119	140	207	311	0	0	60	0	27	127
Medtr7g021670	6	42	74	87	3	0	0	0	3	0	0	0	0	66	137	43	260	78	130	20	229	39	0	98	120	4	157
Medtr7g021680	70	264	383	634	66	11	8	9	11	12	15	24	13	1685	2168	1432	5070	1477	2307	2044	3963	2678	674	2404	2024	70	2357
Medtr7g021685	0	8	10	28	1	0	0	0	1	0	0	0	0	41	27	1	55	30	41	28	102	43	0	70	0	9	87
Medtr7g021690	2	3	6	1	2	43	74	79	97	79	86	86	94	4	0	0	4	0	5	2	2	0	0	0	0	0	0
Medtr7g021700	0	0	0	1	0	13	35	30	29	26	30	36	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021710	1	1	1	0	0	7	15	15	13	19	12	20	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021720	2	0	5	3	3	6	13	16	11	19	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021740	2	1	0	2	3	8	29	17	15	12	13	19	23	7	0	0	22	61	1	68	5	0	0	0	0	0	0
Medtr7g021750	174	23	169	121	146	859	294	587	457	961	442	779	698	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021760	0	0	1	0	2	9	16	11	16	18	16	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021770	9	1	17	11	8	85	107	150	107	163	130	172	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021780	2	1	4	2	2	21	17	26	34	23	30	20	36	0	0	0	0	0	0	0	0	6	0	0	0	0	0
Medtr7g021790	0	1	0	5	2	18	10	20	14	32	20	16	20	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Medtr7g021800	1	0	1	1	0	6	21	13	17	11	15	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g021820	55	273	361	530	67	8	4	16	9	8	18	27	15	1633	2027	1437	5047	1429	2347	1977	3871	2721	835	2361	2054	54	2315
Medtr7g021825	17	32	18	53	12	0	0	0	0	0	0	1	0	41	144	183	251	33	123	44	184	101	0	123	51	19	136
Medtr7g021850	65	295	436	698	54	37	47	33	35	25	55	93	25	1214	939	1507	4226	1228	2430	1639	2382	1271	1346	2501	991	191	1588
Medtr7g021860	1	1	5	1	0	0	0	0	0	0	0	2	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0
Medtr7g021870	66	241	344	546	72	24	44	23	29	53	38	81	28	564	495	479	1230	157	1287	1675	1018	57	1518	704	87	7	524
Medtr7g021880	2	8	14	24	4	4	8	6	1	11	4	16	0	34	477	0	85	0	24	313	69	1	0	43	0	0	12
Medtr7g021900	0	2	1	6	0	1	0	0	2	0	1	5	0	47	306	8	192	148	180	516	126	115	0	1	0	0	71
Medtr7g021910	1	0	4	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Medtr7g021930	0	4	1	12	1	3	8	4	1	2	1	1	4	281	131	191	387	75	202	416	141	11	46	77	3	6	81
Medtr7g021950	6	10	12	16	10	25	36	33	45	55	18	41	22	165	241	355	226	109	251	433	226	0	288	77	0	0	152
Medtr7g021960	0	0	1	0	0	1	0	0	4	5	0	0	0	0	0	0	8	0	3	0	3	0	0	0	0	0	0
Medtr7g021970	1	6	5	7	0	3	4	6	1	4	1	1	1	296	129	205	385	79	230	409	137	11	40	77	3	7	85
Medtr7g021990	5	9	20	25	8	27	23	28	21	52	20	33	15	111	131	359	125	64	41	369	139	0	296	65	0	0	139
Medtr7g022000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022010	3	8	6	12	1	1	3	0	2	3	0	2	0	0	0	0	11	0	0	68	0	3	0	18	0	0	0
Medtr7g022020	0	0	0	1	0	2	2	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022030	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022050	1	14	9	15	1	0	0	0	4	0	0	1	0	0	64	5	33	37	45	30	22	28	0	14	25	0	15
Medtr7g022060	1	5	7	16	0	2	3	2	0	4	2	1	1	305	664	77	333	182	101	253	130	6	0	212	0	5	50
Medtr7g022090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022105	1	6	11	14	1	6	1	1	3	5	2	4	1	32	10	37	34	16	1	32	25	0	40	19	0	8	16
Medtr7g022160	26	123	161	209	27	16	22	13	23	25	19	38	10	160	327	41	286	135	116	285	216	123	0	35	146	12	178
Medtr7g022190	11	72	96	210	8	29	24	23	12	35	23	62	20	863	523	90	1049	649	278	438	746	545	0	778	74	36	366
Medtr7g022220	0	2	8	14	6	20	17	13	7	27	13	40	10	223	393	6	346	240	32	59	327	5	474	64	0	6	112
Medtr7g022230	8	38	70	108	8	31	35	23	15	42	34	79	15	646	594	457	601	244	423	1274	464	134	59	175	332	4	381
Medtr7g022250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022270	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022290	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Medtr7g022310	26	378	455	621	70	50	52	72	58	115	62	143	40	441	513	646	1763	420	1444	1400	1159	190	570	731	16	24	609
Medtr7g022330	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022360	1	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	19	0	0	0	205	0	0	0	0	0	200
Medtr7g022370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022390	113	96	162	207	37	36	26	29	35	56	34	31	29	528	2365	1123	1063	1049	538	750	401	36	6	625	26	50	192
Medtr7g022400	2	29	26	71	9	6	0	2	13	6	9	0	4	202	251	452	460	145	497	1137	362	66	119	278	0	62	261
Medtr7g022420	0	0	0	0	0	2	0	0	2	0	0	1	0	3	4	0	3	0	3	3	0	0	0	0	0	0	0
Medtr7g022430	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022435	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022440	101	921	1031	2112	137	260	378	262	258	362	308	555	166	4666	8400	6877	8037	4455	6219	8860	6239	4625	4038	4095	1522	446	3606
Medtr7g022470	20	43	80	134	24	10	2	9	2	15	6	9	14	172	82	134	502	352	111	73	167	3	0	257	1	2	300
Medtr7g022480	0	1	0	10	5	0	0	0	0	5	2	7	0	10	0	0	17	3	0	1	207	0	0	0	0	0	27
Medtr7g022490	0	6	11	5	1	0	0	0	0	1	0	0	0	35	107	441	2	0	152	1	4	0	244	52	0	9	0
Medtr7g022550	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022600	1	2	7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022620	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022630	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022640	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022680	0	0	6	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022710	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Medtr7g022750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022760	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022770	2	0	0	0	0	0	2	0	1	0	0	0	0	23	0	0	149	0	26	0	50	0	0	0	0	0	0
Medtr7g022780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022790	0	2	8	6	0	0	1	0	0	2	2	0	0	39	42	296	11	0	144	0	4	0	219	20	0	6	0
Medtr7g022810	19	23	46	58	7	82	46	52	31	158	66	170	57	744	492	119	1336	834	536	626	1278	232	209	1018	668	52	712
Medtr7g022840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
Medtr7g022870	10	102	142	229	22	61	55	67	59	72	46	136	55	1000	176	314	1090	517	406	713	636	48	47	167	455	12	326
Medtr7g022890	2	79	60	170	5	9	10	5	3	11	4	12	12	398	634	136	543	17	304	332	473	0	0	0	647	48	298
Medtr7g022910	0	1	0	0	0	1	0	0	0	2	0	2	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0
Medtr7g022950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g022980	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023010	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023030	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023060	68	238	347	451	70	30	23	13	10	40	11	50	13	541	255	1151	1238	597	566	371	607	444	0	268	290	31	467
Medtr7g023070	0	0	0	0	0	1	2	0	1	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023120	17	1	9	6	8	0	0	0	0	0	0	0	0	2	0	1	25	0	0	0	18	0	0	0	0	0	0
Medtr7g023150	2	5	13	12	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Medtr7g023210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023250	9	85	143	177	13	98	77	62	79	142	65	119	69	857	1216	526	892	860	741	1068	731	2085	54	865	90	16	593
Medtr7g023260	5	57	118	104	5	12	9	5	9	13	12	11	4	409	412	548	915	251	410	319	707	190	2	238	1111	0	62
Medtr7g023270	0	0	0	0	0	5	2	10	3	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023280	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023290	6	13	17	15	4	8	3	6	0	12	2	3	2	166	0	119	317	2	0	44	43	0	0	214	252	0	59
Medtr7g023300	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023340	31	55	78	78	26	93	85	94	87	197	115	219	73	432	1358	583	1534	1328	819	1786	1185	300	327	498	305	124	496
Medtr7g023350	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023540	23	76	80	113	11	24	27	16	12	15	28	39	17	516	745	555	761	107	542	925	763	267	159	319	3	118	535
Medtr7g023545	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023560	0	8	22	13	0	0	4	0	0	2	3	4	0	18	4	14	80	35	0	42	35	283	0	0	185	5	198
Medtr7g023590	141	259	692	635	75	12	19	6	9	16	11	25	14	383	242	207	711	235	391	412	525	50	1272	366	997	65	409
Medtr7g023600	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023630	93	358	891	893	68	4	3	4	8	5	3	9	6	415	34	555	872	479	548	673	1072	750	321	1330	706	33	761
Medtr7g023670	1210	1264	3696	3197	516	23	42	48	44	32	69	31	78	2451	3165	4135	2579	3830	3752	4056	3400	2558	2233	1568	6864	230	2761
Medtr7g023690	1752	2719	7027	6321	735	41	97	119	70	75	132	54	198	6727	7624	7086	10989	7953	7296	7758	8611	6433	6953	5311	12915	719	7285
Medtr7g023730	4	4	52	14	7	10	0	2	3	11	2	4	9	2	112	0	6	0	0	0	5	0	0	0	0	0	26
Medtr7g023740	136	108	581	223	128	44	31	25	37	52	67	23	76	766	278	346	646	1674	1348	1324	1210	265	1	105	585	55	555
Medtr7g023750	19	38	36	75	11	12	13	6	0	8	5	9	0	184	49	630	200	31	75	115	39	238	0	57	9	0	150
Medtr7g023760	2	7	6	6	1	0	0	0	0	0	0	0	0	0	182	0	3	0	0	0	0	0	0	0	0	0	2
Medtr7g023770	291	1061	1790	2379	332	148	197	169	168	252	249	304	214	4453	5533	4198	5666	3199	3530	6031	5288	3628	2683	3248	2658	406	4795
Medtr7g023775	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	16	0	0	0	0	0	4
Medtr7g023780	0	1	1	0	0	5	6	8	0	6	3	6	0	0	0	0	8	141	0	0	12	0	0	0	0	0	46
Medtr7g023800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023810	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023830	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023870	1	3	5	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023880	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023890	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023910	0	0	0	0	0	0	2	1	0	0	0	2	0	5	12	0	19	5	8	9	4	0	0	0	0	1	0
Medtr7g023950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023960	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g023980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g024000	7	41	41	67	15	222	137	175	207	271	127	415	165	882	1225	749	1078	609	411	810	598	245	76	96	0	23	175
Medtr7g024020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g024030	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g024060	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g024090	1	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	90	0	5	0	0	31
Medtr7g024120	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Medtr7g024140	2	0	5	11	1	21	45	34	24	34	15	37	17	247	18	339	238	5	36	276	163	0	0	9	279	10	36
Medtr7g024150	0	0	1	0	0	0	2	0	0	1	1	0	0	34	76	0	51	2	0	0	33	0	0	9	78	0	0
Medtr7g024190	11	45	41	69	11	159	161	143	162	248	161	310	83	592	825	176	780	248	500	1729	752	13	0	344	7	44	355
Medtr7g024197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Medtr7g024220	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g024230	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g024250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g024280	0	1	1	4	0	3	0	0	1	5	0	3	0	102	0	0	173	155	0	0	93	409	59	39	187	0	26
Medtr7g024290	8	13	31	33	6	0	2	0	0	2	0	1	0	0	120	0	59	0	3	25	62	0	0	0	0	0	28
Medtr7g024300	0	12	13	14	4	12	10	15	2	4	6	4	5	189	888	374	619	164	148	197	151	29	16	159	106	0	135
Medtr7g024310	0	0	3	1	0	1	2	3	4	7	0	1	1	0	0	0	0	0	0	0	107	0	0	0	0	0	52
Medtr7g024320	70	81	124	112	68	62	62	41	55	286	157	303	116	4178	2409	2001	9824	5759	4395	5378	16433	1307	1196	1671	1496	177	2923
Medtr7g024330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g024340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g024350	49	88	254	230	108	4	3	2	0	13	2	8	5	282	246	124	380	3	7	139	300	168	0	49	0	0	2
Medtr7g024360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g024373	0	0	0	1	0	33	14	24	18	68	31	81	12	0	0	2	1	9	2	0	1	0	0	0	0	0	0
Medtr7g024390	91	857	724	2156	92	24	53	31	38	16	16	10	27	1157	2263	1157	1939	709	362	798	699	2465	709	816	344	106	342
Medtr7g024420	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g024430	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0
Medtr7g024450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtr7g024460	2	24	24	41	3	7	13	7	9	20	13	26	7	662	397	280	1164	201	275	845	773	1	65	557	682	29	384
